"asteroid","lat","lon","diameter","cs"
"gaspra",0.412130211252398,295.342135181802,0.160583033443599,0.0202529922484553
"gaspra",-1.01645148323651,295.557517846966,0.140304939393922,0.0154609367104026
"gaspra",-2.39605094655289,295.559253956636,0.136294728039428,0.0145897549036663
"gaspra",-3.61479197743111,295.474134026245,0.139291017902608,0.0152382854809779
"gaspra",-6.3192450737693,294.598148336272,0.298664693444536,0.0700579867151962
"gaspra",24.826745845426,273.357416542524,0.207444713623332,0.0337982820186577
"gaspra",22.9382430633499,273.402489848633,0.161250442359665,0.0204216914787987
"gaspra",20.7760581713677,273.013237076565,0.128073119637587,0.0128826692836621
"gaspra",9.20424874954493,300.240403442513,0.0940488412424906,0.00694699169188545
"gaspra",8.09846971745565,300.307615057727,0.0955254186410316,0.00716684118418768
"gaspra",6.71587990868186,299.398651745121,0.191912632324472,0.0289265744203451
"gaspra",5.3097790011168,299.196086937981,0.100137043842002,0.00787552318091153
"gaspra",3.17175138900056,298.459217539401,0.146094183481881,0.0167631539057145
"gaspra",23.2753014288015,300.808168258846,0.13211275296004,0.0137081663594662
"gaspra",13.7686432697212,297.602107283255,0.160766687389032,0.0202993442050362
"gaspra",14.9002827144653,297.894700094114,0.141594032927987,0.0157463458024955
"gaspra",21.8492499472061,300.542971740539,0.0946881120014746,0.00704175313394678
"gaspra",20.0967503265206,300.404820853024,0.140463304964445,0.0154958586725632
"gaspra",20.5114812373219,300.41622063742,0.122145085040407,0.0117176864803013
"gaspra",18.3113783782011,299.296662644883,0.127637873558897,0.0127952566616407
"gaspra",22.5639240536859,343.796878015617,0.120300205013361,0.0113663916472739
"gaspra",23.0356502937609,343.317899104084,0.14302769651551,0.0160668289444213
"gaspra",23.6372313228579,342.722247658227,0.151977185667379,0.0181403924021079
"gaspra",39.3386860970156,333.733222483976,0.226104123418188,0.0401519689190466
"gaspra",38.1005286350826,332.424414404878,0.26699482017999,0.055988077261434
"gaspra",36.5433001959663,331.153485586751,0.222314449961775,0.0388172947236625
"gaspra",35.7106317906029,330.85217489459,0.227267170745166,0.040566103300896
"gaspra",33.3200890839377,328.229527088982,0.230678185144976,0.041792940944862
